Image ID	Data Group	Block ID	Captured Date	File Location	ScanScope ID
111771	Human IBD Samples		2/8/18 14:03	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111771.svs	WPRDUSBNR5BZ1
111772	Human IBD Samples		2/8/18 14:04	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111772.svs	WPRDUSBNR5BZ1
111773	Human IBD Samples		2/8/18 14:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111773.svs	WPRDUSBNR5BZ1
111774	Human IBD Samples		2/8/18 14:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111774.svs	WPRDUSBNR5BZ1
111775	Human IBD Samples		2/8/18 14:06	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111775.svs	WPRDUSBNR5BZ1
111776	Human IBD Samples		2/8/18 14:07	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111776.svs	WPRDUSBNR5BZ1
111777	Human IBD Samples		2/8/18 14:08	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111777.svs	WPRDUSBNR5BZ1
111778	Human IBD Samples		2/8/18 14:09	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111778.svs	WPRDUSBNR5BZ1
111779	Human IBD Samples		2/8/18 14:10	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111779.svs	WPRDUSBNR5BZ1
111780	Human IBD Samples		2/8/18 14:10	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111780.svs	WPRDUSBNR5BZ1
111781	Human IBD Samples		2/8/18 14:11	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111781.svs	WPRDUSBNR5BZ1
111782	Human IBD Samples		2/8/18 14:12	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111782.svs	WPRDUSBNR5BZ1
111783	Human IBD Samples		2/8/18 14:13	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111783.svs	WPRDUSBNR5BZ1
111784	Human IBD Samples		2/8/18 14:14	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111784.svs	WPRDUSBNR5BZ1
111785	Human IBD Samples		2/8/18 14:14	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111785.svs	WPRDUSBNR5BZ1
111786	Human IBD Samples		2/8/18 14:15	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111786.svs	WPRDUSBNR5BZ1
111787	Human IBD Samples		2/8/18 14:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111787.svs	WPRDUSBNR5BZ1
111788	Human IBD Samples		2/8/18 14:17	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111788.svs	WPRDUSBNR5BZ1
111789	Human IBD Samples		2/8/18 14:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111789.svs	WPRDUSBNR5BZ1
111790	Human IBD Samples		2/8/18 14:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111790.svs	WPRDUSBNR5BZ1
111791	Human IBD Samples		2/8/18 14:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111791.svs	WPRDUSBNR5BZ1
111792	Human IBD Samples		2/8/18 14:20	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111792.svs	WPRDUSBNR5BZ1
111793	Human IBD Samples		2/8/18 14:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111793.svs	WPRDUSBNR5BZ1
111794	Human IBD Samples		2/8/18 14:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111794.svs	WPRDUSBNR5BZ1
111795	Human IBD Samples		2/8/18 14:22	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111795.svs	WPRDUSBNR5BZ1
111797	Human IBD Samples		2/8/18 14:24	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-08\111797.svs	WPRDUSBNR5BZ1
111895	Human IBD Samples		2/12/18 17:38	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111895.svs	WPRDUSBNR5BZ1
111896	Human IBD Samples		2/12/18 17:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111896.svs	WPRDUSBNR5BZ1
111897	Human IBD Samples		2/12/18 17:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111897.svs	WPRDUSBNR5BZ1
111898	Human IBD Samples		2/12/18 17:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111898.svs	WPRDUSBNR5BZ1
111899	Human IBD Samples		2/12/18 17:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111899.svs	WPRDUSBNR5BZ1
111900	Human IBD Samples		2/12/18 17:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111900.svs	WPRDUSBNR5BZ1
111901	Human IBD Samples		2/12/18 17:43	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111901.svs	WPRDUSBNR5BZ1
111902	Human IBD Samples		2/12/18 17:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111902.svs	WPRDUSBNR5BZ1
111903	Human IBD Samples		2/12/18 17:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111903.svs	WPRDUSBNR5BZ1
111904	Human IBD Samples		2/12/18 17:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111904.svs	WPRDUSBNR5BZ1
111905	Human IBD Samples		2/12/18 17:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111905.svs	WPRDUSBNR5BZ1
111906	Human IBD Samples		2/12/18 17:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111906.svs	WPRDUSBNR5BZ1
111907	Human IBD Samples		2/12/18 17:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111907.svs	WPRDUSBNR5BZ1
111908	Human IBD Samples		2/12/18 17:49	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111908.svs	WPRDUSBNR5BZ1
111909	Human IBD Samples		2/12/18 17:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111909.svs	WPRDUSBNR5BZ1
111910	Human IBD Samples		2/12/18 17:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111910.svs	WPRDUSBNR5BZ1
111912	Human IBD Samples		2/12/18 17:52	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111912.svs	WPRDUSBNR5BZ1
111913	Human IBD Samples		2/12/18 17:53	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111913.svs	WPRDUSBNR5BZ1
111914	Human IBD Samples		2/12/18 17:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111914.svs	WPRDUSBNR5BZ1
111915	Human IBD Samples		2/12/18 17:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111915.svs	WPRDUSBNR5BZ1
111917	Human IBD Samples		2/12/18 17:55	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111917.svs	WPRDUSBNR5BZ1
111918	Human IBD Samples		2/12/18 17:56	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111918.svs	WPRDUSBNR5BZ1
111919	Human IBD Samples		2/12/18 17:57	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111919.svs	WPRDUSBNR5BZ1
111920	Human IBD Samples		2/12/18 17:58	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111920.svs	WPRDUSBNR5BZ1
111921	Human IBD Samples		2/12/18 17:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111921.svs	WPRDUSBNR5BZ1
111922	Human IBD Samples		2/12/18 17:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111922.svs	WPRDUSBNR5BZ1
111923	Human IBD Samples		2/12/18 18:00	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111923.svs	WPRDUSBNR5BZ1
111925	Human IBD Samples		2/12/18 18:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111925.svs	WPRDUSBNR5BZ1
111926	Human IBD Samples		2/12/18 18:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111926.svs	WPRDUSBNR5BZ1
111927	Human IBD Samples		2/12/18 18:03	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111927.svs	WPRDUSBNR5BZ1
111928	Human IBD Samples		2/12/18 18:04	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111928.svs	WPRDUSBNR5BZ1
111929	Human IBD Samples		2/12/18 18:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111929.svs	WPRDUSBNR5BZ1
111930	Human IBD Samples		2/12/18 18:06	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111930.svs	WPRDUSBNR5BZ1
111931	Human IBD Samples		2/12/18 18:07	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111931.svs	WPRDUSBNR5BZ1
111932	Human IBD Samples		2/12/18 18:08	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111932.svs	WPRDUSBNR5BZ1
111933	Human IBD Samples		2/12/18 18:09	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111933.svs	WPRDUSBNR5BZ1
111934	Human IBD Samples		2/12/18 18:10	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111934.svs	WPRDUSBNR5BZ1
111935	Human IBD Samples		2/12/18 18:11	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111935.svs	WPRDUSBNR5BZ1
111936	Human IBD Samples		2/12/18 18:12	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111936.svs	WPRDUSBNR5BZ1
111937	Human IBD Samples		2/12/18 18:13	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111937.svs	WPRDUSBNR5BZ1
111938	Human IBD Samples		2/12/18 18:14	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111938.svs	WPRDUSBNR5BZ1
111939	Human IBD Samples		2/12/18 18:15	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111939.svs	WPRDUSBNR5BZ1
111940	Human IBD Samples		2/12/18 18:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111940.svs	WPRDUSBNR5BZ1
111941	Human IBD Samples		2/12/18 18:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111941.svs	WPRDUSBNR5BZ1
111942	Human IBD Samples		2/12/18 18:17	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111942.svs	WPRDUSBNR5BZ1
111943	Human IBD Samples		2/12/18 18:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111943.svs	WPRDUSBNR5BZ1
111944	Human IBD Samples		2/12/18 18:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111944.svs	WPRDUSBNR5BZ1
111945	Human IBD Samples		2/12/18 18:20	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111945.svs	WPRDUSBNR5BZ1
111946	Human IBD Samples		2/12/18 18:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111946.svs	WPRDUSBNR5BZ1
111947	Human IBD Samples		2/12/18 18:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111947.svs	WPRDUSBNR5BZ1
111948	Human IBD Samples		2/12/18 18:22	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111948.svs	WPRDUSBNR5BZ1
111949	Human IBD Samples		2/12/18 18:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111949.svs	WPRDUSBNR5BZ1
111950	Human IBD Samples		2/12/18 18:24	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111950.svs	WPRDUSBNR5BZ1
111951	Human IBD Samples		2/12/18 18:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111951.svs	WPRDUSBNR5BZ1
111952	Human IBD Samples		2/12/18 18:26	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111952.svs	WPRDUSBNR5BZ1
111953	Human IBD Samples		2/12/18 18:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111953.svs	WPRDUSBNR5BZ1
111954	Human IBD Samples		2/12/18 18:28	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111954.svs	WPRDUSBNR5BZ1
111955	Human IBD Samples		2/12/18 18:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111955.svs	WPRDUSBNR5BZ1
111956	Human IBD Samples		2/12/18 18:30	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111956.svs	WPRDUSBNR5BZ1
111957	Human IBD Samples		2/12/18 18:31	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111957.svs	WPRDUSBNR5BZ1
111958	Human IBD Samples		2/12/18 18:32	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111958.svs	WPRDUSBNR5BZ1
111959	Human IBD Samples		2/12/18 18:32	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111959.svs	WPRDUSBNR5BZ1
111960	Human IBD Samples		2/12/18 18:33	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111960.svs	WPRDUSBNR5BZ1
111961	Human IBD Samples		2/12/18 18:34	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111961.svs	WPRDUSBNR5BZ1
111962	Human IBD Samples		2/12/18 18:35	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111962.svs	WPRDUSBNR5BZ1
111963	Human IBD Samples		2/12/18 18:36	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111963.svs	WPRDUSBNR5BZ1
111964	Human IBD Samples		2/12/18 18:36	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111964.svs	WPRDUSBNR5BZ1
111965	Human IBD Samples		2/12/18 18:37	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111965.svs	WPRDUSBNR5BZ1
111966	Human IBD Samples		2/12/18 18:38	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111966.svs	WPRDUSBNR5BZ1
111967	Human IBD Samples		2/12/18 18:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111967.svs	WPRDUSBNR5BZ1
111968	Human IBD Samples		2/12/18 18:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111968.svs	WPRDUSBNR5BZ1
111969	Human IBD Samples		2/12/18 18:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111969.svs	WPRDUSBNR5BZ1
111970	Human IBD Samples		2/12/18 18:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111970.svs	WPRDUSBNR5BZ1
111971	Human IBD Samples		2/12/18 18:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111971.svs	WPRDUSBNR5BZ1
111972	Human IBD Samples		2/12/18 18:43	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111972.svs	WPRDUSBNR5BZ1
111973	Human IBD Samples		2/12/18 18:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111973.svs	WPRDUSBNR5BZ1
111974	Human IBD Samples		2/12/18 18:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111974.svs	WPRDUSBNR5BZ1
111975	Human IBD Samples		2/12/18 18:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111975.svs	WPRDUSBNR5BZ1
111976	Human IBD Samples		2/12/18 18:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111976.svs	WPRDUSBNR5BZ1
111977	Human IBD Samples		2/12/18 18:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111977.svs	WPRDUSBNR5BZ1
111978	Human IBD Samples		2/12/18 18:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111978.svs	WPRDUSBNR5BZ1
111979	Human IBD Samples		2/12/18 18:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111979.svs	WPRDUSBNR5BZ1
111980	Human IBD Samples		2/12/18 18:49	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111980.svs	WPRDUSBNR5BZ1
111981	Human IBD Samples		2/12/18 18:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111981.svs	WPRDUSBNR5BZ1
111982	Human IBD Samples		2/12/18 18:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111982.svs	WPRDUSBNR5BZ1
111984	Human IBD Samples		2/12/18 18:52	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111984.svs	WPRDUSBNR5BZ1
111985	Human IBD Samples		2/12/18 18:53	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111985.svs	WPRDUSBNR5BZ1
111986	Human IBD Samples		2/12/18 18:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111986.svs	WPRDUSBNR5BZ1
111987	Human IBD Samples		2/12/18 18:55	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111987.svs	WPRDUSBNR5BZ1
111988	Human IBD Samples		2/12/18 18:56	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111988.svs	WPRDUSBNR5BZ1
111989	Human IBD Samples		2/12/18 18:56	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111989.svs	WPRDUSBNR5BZ1
111990	Human IBD Samples		2/12/18 18:57	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111990.svs	WPRDUSBNR5BZ1
111991	Human IBD Samples		2/12/18 18:58	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111991.svs	WPRDUSBNR5BZ1
111992	Human IBD Samples		2/12/18 18:59	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111992.svs	WPRDUSBNR5BZ1
111993	Human IBD Samples		2/12/18 19:00	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111993.svs	WPRDUSBNR5BZ1
111994	Human IBD Samples		2/12/18 19:01	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111994.svs	WPRDUSBNR5BZ1
111996	Human IBD Samples		2/12/18 19:02	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111996.svs	WPRDUSBNR5BZ1
111997	Human IBD Samples		2/12/18 19:03	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111997.svs	WPRDUSBNR5BZ1
111998	Human IBD Samples		2/12/18 19:04	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111998.svs	WPRDUSBNR5BZ1
111999	Human IBD Samples		2/12/18 19:04	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\111999.svs	WPRDUSBNR5BZ1
112000	Human IBD Samples		2/12/18 19:05	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112000.svs	WPRDUSBNR5BZ1
112001	Human IBD Samples		2/12/18 19:06	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112001.svs	WPRDUSBNR5BZ1
112002	Human IBD Samples		2/12/18 19:07	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112002.svs	WPRDUSBNR5BZ1
112003	Human IBD Samples		2/12/18 19:08	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112003.svs	WPRDUSBNR5BZ1
112004	Human IBD Samples		2/12/18 19:09	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112004.svs	WPRDUSBNR5BZ1
112005	Human IBD Samples		2/12/18 19:09	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112005.svs	WPRDUSBNR5BZ1
112006	Human IBD Samples		2/12/18 19:10	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112006.svs	WPRDUSBNR5BZ1
112007	Human IBD Samples		2/12/18 19:11	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112007.svs	WPRDUSBNR5BZ1
112008	Human IBD Samples		2/12/18 19:12	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112008.svs	WPRDUSBNR5BZ1
112009	Human IBD Samples		2/12/18 19:12	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112009.svs	WPRDUSBNR5BZ1
112010	Human IBD Samples		2/12/18 19:13	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112010.svs	WPRDUSBNR5BZ1
112011	Human IBD Samples		2/12/18 19:14	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112011.svs	WPRDUSBNR5BZ1
112012	Human IBD Samples		2/12/18 19:15	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112012.svs	WPRDUSBNR5BZ1
112013	Human IBD Samples		2/12/18 19:15	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112013.svs	WPRDUSBNR5BZ1
112014	Human IBD Samples		2/12/18 19:16	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112014.svs	WPRDUSBNR5BZ1
112016	Human IBD Samples		2/12/18 19:18	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112016.svs	WPRDUSBNR5BZ1
112018	Human IBD Samples		2/12/18 19:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112018.svs	WPRDUSBNR5BZ1
112019	Human IBD Samples		2/12/18 19:19	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112019.svs	WPRDUSBNR5BZ1
112020	Human IBD Samples		2/12/18 19:20	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112020.svs	WPRDUSBNR5BZ1
112021	Human IBD Samples		2/12/18 19:21	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112021.svs	WPRDUSBNR5BZ1
112023	Human IBD Samples		2/12/18 19:22	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112023.svs	WPRDUSBNR5BZ1
112024	Human IBD Samples		2/12/18 19:23	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112024.svs	WPRDUSBNR5BZ1
112025	Human IBD Samples		2/12/18 19:24	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112025.svs	WPRDUSBNR5BZ1
112026	Human IBD Samples		2/12/18 19:24	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112026.svs	WPRDUSBNR5BZ1
112027	Human IBD Samples		2/12/18 19:25	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112027.svs	WPRDUSBNR5BZ1
112028	Human IBD Samples		2/12/18 19:26	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112028.svs	WPRDUSBNR5BZ1
112029	Human IBD Samples		2/12/18 19:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112029.svs	WPRDUSBNR5BZ1
112030	Human IBD Samples		2/12/18 19:27	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112030.svs	WPRDUSBNR5BZ1
112032	Human IBD Samples		2/12/18 19:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112032.svs	WPRDUSBNR5BZ1
112033	Human IBD Samples		2/12/18 19:29	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112033.svs	WPRDUSBNR5BZ1
112034	Human IBD Samples		2/12/18 19:30	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112034.svs	WPRDUSBNR5BZ1
112035	Human IBD Samples		2/12/18 19:31	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112035.svs	WPRDUSBNR5BZ1
112036	Human IBD Samples		2/12/18 19:32	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112036.svs	WPRDUSBNR5BZ1
112037	Human IBD Samples		2/12/18 19:33	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112037.svs	WPRDUSBNR5BZ1
112038	Human IBD Samples		2/12/18 19:33	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112038.svs	WPRDUSBNR5BZ1
112039	Human IBD Samples		2/12/18 19:34	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112039.svs	WPRDUSBNR5BZ1
112040	Human IBD Samples		2/12/18 19:35	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112040.svs	WPRDUSBNR5BZ1
112041	Human IBD Samples		2/12/18 19:36	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112041.svs	WPRDUSBNR5BZ1
112042	Human IBD Samples		2/12/18 19:36	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112042.svs	WPRDUSBNR5BZ1
112043	Human IBD Samples		2/12/18 19:37	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112043.svs	WPRDUSBNR5BZ1
112044	Human IBD Samples		2/12/18 19:38	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112044.svs	WPRDUSBNR5BZ1
112045	Human IBD Samples		2/12/18 19:38	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112045.svs	WPRDUSBNR5BZ1
112046	Human IBD Samples		2/12/18 19:39	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112046.svs	WPRDUSBNR5BZ1
112047	Human IBD Samples		2/12/18 19:40	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112047.svs	WPRDUSBNR5BZ1
112048	Human IBD Samples		2/12/18 19:41	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112048.svs	WPRDUSBNR5BZ1
112050	Human IBD Samples		2/12/18 19:42	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112050.svs	WPRDUSBNR5BZ1
112051	Human IBD Samples		2/12/18 19:43	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112051.svs	WPRDUSBNR5BZ1
112052	Human IBD Samples		2/12/18 19:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112052.svs	WPRDUSBNR5BZ1
112053	Human IBD Samples		2/12/18 19:44	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112053.svs	WPRDUSBNR5BZ1
112054	Human IBD Samples		2/12/18 19:45	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112054.svs	WPRDUSBNR5BZ1
112055	Human IBD Samples		2/12/18 19:46	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112055.svs	WPRDUSBNR5BZ1
112056	Human IBD Samples		2/12/18 19:47	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112056.svs	WPRDUSBNR5BZ1
112057	Human IBD Samples		2/12/18 19:48	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112057.svs	WPRDUSBNR5BZ1
112058	Human IBD Samples		2/12/18 19:49	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112058.svs	WPRDUSBNR5BZ1
112059	Human IBD Samples		2/12/18 19:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112059.svs	WPRDUSBNR5BZ1
112060	Human IBD Samples		2/12/18 19:50	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112060.svs	WPRDUSBNR5BZ1
112061	Human IBD Samples		2/12/18 19:51	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112061.svs	WPRDUSBNR5BZ1
112062	Human IBD Samples		2/12/18 19:52	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112062.svs	WPRDUSBNR5BZ1
112063	Human IBD Samples		2/12/18 19:53	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112063.svs	WPRDUSBNR5BZ1
112064	Human IBD Samples		2/12/18 19:54	\\RNDUSSHNAS02\aperio_2\Immunology\2018-02-12\112064.svs	WPRDUSBNR5BZ1
